vid_id,chunk_id,text
nqXA5nEKqbc,13,"given the microwave field. This is nicely demonstrated here as 10-watt microwave coagulation
 is performed for periprocedural bleeding during this rectal ESD. Next, we determine and check the
 depth of tunnel which is close to the oral incision line prior to completing the endoscopic
 submucosal tunneling dissection technique. Demonstrated here, you can see the oral side
 incision as well as the endoscopic submucosal tunneling dissection that has thus far been
 performed."
nqXA5nEKqbc,14,"submucosal tunneling dissection technique.
 Demonstrated here, you can see the oral side incision as well as the endoscopic submucosal
 tunneling dissection that has thus far been performed.
 Closer inspection of the dissection reveals the tunnel technique from the anal side of
 the lesion to the proximal or oral side.
 Here in this video, we highlight the lateral mucosal incision and submucosal dissection
 to the open tunnel.
 It is important to understand that this was started from the gravity or dependent side."
nqXA5nEKqbc,15,"we highlight the lateral mucosal incision and submucosal dissection to the
 open tunnel. It is important to understand that this was started from
 the gravity or dependent side. If the endoscopist begins from the
 anti-gravity side, the mucosal flap will flip over and make the dissection on the
 dependent side much more challenging. Here we see a nice overview of the
 target lesion and illustrate that the target lesion is just hanging down in a
 gravity dependent manner from the mucosal left intact."
nqXA5nEKqbc,16,"Here we see a nice overview of the target lesion and illustrate that the target lesion is just hanging down in a gravity dependent manner from the mucosal left intact.
 Next we perform the lateral mucosal incision and submucosal dissection at the anti-gravity side.
 First by again injecting using the 26 gauge retractable needle with a 26 gauge retractable needle."
nqXA5nEKqbc,17,"Next we perform the lateral mucosal incision and submucosal dissection
 at the anti-gravity side, first by again injecting using the 26 gauge retractable needle with a"
nqXA5nEKqbc,18,"This process is continued until complete dissection is achieved.
 Again, it remains critical to utilize the effect of gravity to decrease the complexity of dissection and perform radio frequency cutting.
 After dissection is complete, a mesh retrieval netting device is inserted to remove the end block specimen."
nqXA5nEKqbc,19,"to decrease the complexity of dissection and perform radio frequency cutting.
 After dissection is complete, a mesh retrieval netting device is inserted to remove the end block specimen."
nqXA5nEKqbc,20,"Upon removal of the lesion, the Speedboat RS2 device is reinserted to perform coagulation of visible vessels under 10 watts of microwave coagulation."
nqXA5nEKqbc,21,"technique. Importantly, we can see there are uncharred margins with no evidence of injury
 to the underlying musculaire's proprio. Finally, after pinning and fixation of the specimen,"
nqXA5nEKqbc,22,"show a rectal specimen measuring 7 centimeters with final path demonstrating a tubulovilous
 adenoma with negative margins. Highlighted in this summary slide are the electrosurgical settings
 used for each stage of the rectal ESD performed. For initial marking, microwave coagulation with
 10 watt energy was performed, followed by 30 watt radiofrequency bipolar cut for mucosal incision
 and submucosal dissection. During dissection, prophylactic coagulation and hemostasis was
 achieved with 10 watt microwave coagulation."
_RAVjFzWgTE,0,
_RAVjFzWgTE,1,"Craniotomy for subdural hematoma appears deceptively simple and one of the first operations taught
 to neurosurgeons in training during residency.
 However, it is also associated with relatively high mortality and morbidity and therefore
 very important to master and treat with most care and caution.
 The key principles to follow here are cauterized branches of middle meningeal artery supplying
 dura at the onset.
 Avoid any direct contact between the surgical instruments and friable brain.
 Hold bipolar in an angled manner to avoid simultaneous proximity of both tips to the
 brain resulting in thermal and electrical injury.
 Use irrigation for hydrodissection, bipolar for clot morcellization, and gentle suction
 to retrieve formed clots.
 Avoid mechanical membrane stripping.
 Instead, cauterize its borders with dura and gently remove the rest.
 This is a case of a 72-year-old.
 This is a case of a 72-year-old.
 lady who presented with an episode of expressive aphasia for about an hour.
 She had a small head injury while gardening over a week prior to presentation.
 CT scan of her brain showed a large holohemispheric subdural hematoma on the left side resulting
 in 12 mm midline shift.
 Her neurological status rapidly deteriorated while being monitored in ICU with aphasia
 and right-sided weakness.
 She was taken to the operating room for surgical evacuation.
 evacuation of this hematoma."
_RAVjFzWgTE,2,"In the operating room, she was positioned supine with shoulder roll under her left shoulder
 and head turned to the right and slightly elevated for improved venous drainage and brain relaxation.
 After making a large curvilinear incision, a relatively large bone flap was elevated over the left frontoparietal region.
 Bipolar cautery was used to cauterize the branches of middle meningeal artery.
 TACOP sutures were used at the edges of the exposed dura.
 Dura was opened sharply, exposing the large encapsulated and formed subdural hematoma.
 Large volume irrigation along the plane between the hematoma and brain with mild suction and bipolar cautery
 was used in gentle separation of this large clot from the brain patiently.
 Large volume irrigation.
 Parallel to the plane, bordering the clot and brain, is gently used to separate them.
 Suction is used gently for clot retrieval.
 While you're watching this gentle and patient process.
 Other noteworthy points.
 Head initially is turned and raised slightly to improve venous drainage,
 resulting in brain relaxation with surgical field flat during initial clot retrieval from the surface.
 The patient is often referred to for a short notice.
 The patient is advised by a gynecologist for 2-3 days max or otherwise.
 Applying or treating with tit贞 procedure, until the patient's condition is safe,
 the patient remains on the bed for 2-3 days.
 The cutting now becomes a very easy process,
 that will provide the patient with extensive and accurate healing.
 Suspension correction,
 rupturing of the brain,
 Fazing incision,
 pausing for the incision.
 thoughts,
 and recalibration of the brain.
 Throat and throat incision is needed for
 the surgery period.
 For more information,
 please visit my website,
 www.ana.gov.in.gov.ua."
_RAVjFzWgTE,3,"slightly to improve venous drainage resulting in brain relaxation with surgical field flat
 during initial clot retrieval from the surface of the brain then the head of the bed is raised
 for clot removal from the floor of the skull lastly with the brain relaxed head of the bed
 is lowered and the clot at the vertex near the superior sagittal sinus is removed please note
 that the edges of the clot are never pulled or tugged on impatiently instead bipolar is used
 to morselize the exposed edges here with the aid of surgical assistant irrigating hydro dissection
 bipolar morselization and suction are carried on simultaneously to retrieve clots
 bipolar is mostly held in an angle to avoid both tips touching the brain"
